,title,url,language,domain,date,query,company,topic,company_query,crawl_source
0,"N.J. sues Exxon, Chevron over damages related to climate change - Reuters.com",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xlZ2FsL2xpdGlnYXRpb24vbmotc3Vlcy1leHhvbi1jaGV2cm9uLW92ZXItZGFtYWdlcy1yZWxhdGVkLWNsaW1hdGUtY2hhbmdlLTIwMjItMTAtMTgv0gEA?oc=5,,https://www.reuters.com,2022-10-18 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
1,"Exxon, Shell and Chevron Sued by NJ Over Climate Change - Bloomberg",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTEwLTE4L2V4eG9uLXNoZWxsLWFuZC1jaGV2cm9uLXN1ZWQtYnktbmV3LWplcnNleS1vdmVyLWNsaW1hdGUtY2hhbmdl0gEA?oc=5,,https://www.bloomberg.com,2022-10-18 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
2,"NJ sues oil, gas firms, trade group over climate change - The Associated Press - en Español",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2J1c2luZXNzLWxhd3N1aXRzLW5ldy1qZXJzZXktY2l0eS1leHhvbi1tb2JpbC1jb3JwLWViZDJlNTM4MTA1NGJjNGQ1ZGE1MGUxNDc4ZWFiMzVm0gEA?oc=5,,https://apnews.com,2022-10-18 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
3,Adam McKay’s Scathing Fake Chevron Ad Blasting Its Role in Climate Change Goes Viral - Variety,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vdmFyaWV0eS5jb20vMjAyMi9kaWdpdGFsL25ld3MvYWRhbS1tY2theS1mYWtlLWNoZXZyb24tYWQtdmlyYWwtMTIzNTM4OTM1NS_SAVZodHRwczovL3ZhcmlldHkuY29tLzIwMjIvZGlnaXRhbC9uZXdzL2FkYW0tbWNrYXktZmFrZS1jaGV2cm9uLWFkLXZpcmFsLTEyMzUzODkzNTUvYW1wLw?oc=5,,https://variety.com,2022-09-30 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
4,Chevron's shareholders vote against emissions cuts proposal - Reuters.com,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL3N1c3RhaW5hYmxlLWJ1c2luZXNzL2NoZXZyb24tZm9jdXMtbG93ZXJpbmctY2FyYm9uLWludGVuc2l0eS1jZW8tMjAyMi0wNS0yNS_SAQA?oc=5,,https://www.reuters.com,2022-05-25 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
5,"Big Oil has engaged in a long-running climate disinformation campaign while raking in record profits, lawmakers find - CNN",https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8xMi8wOS9wb2xpdGljcy9iaWctb2lsLWRpc2luZm9ybWF0aW9uLXJlY29yZC1wcm9maXRzLWNsaW1hdGUvaW5kZXguaHRtbNIBZGh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjIvMTIvMDkvcG9saXRpY3MvYmlnLW9pbC1kaXNpbmZvcm1hdGlvbi1yZWNvcmQtcHJvZml0cy1jbGltYXRlL2luZGV4Lmh0bWw?oc=5,,https://www.cnn.com,2022-12-09 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
6,Congress Releases New Evidence of Big Oil Climate Disinformation - The Equation,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL2thdGh5LW11bHZleS9jb25ncmVzcy1yZWxlYXNlcy1uZXctZXZpZGVuY2Utb2YtYmlnLW9pbC1jbGltYXRlLWRpc2luZm9ybWF0aW9uL9IBAA?oc=5,,https://blog.ucsusa.org,2022-10-12 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
7,Chevron Is Playing Americans for Fools with ‘Green’ Ad Blitz - Rolling Stone,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnJvbGxpbmdzdG9uZS5jb20vcG9saXRpY3MvcG9saXRpY3MtbmV3cy9jaGV2cm9uLWNsaW1hdGUtY2hhbmdlLWdyZWVuLWFkLWNhbXBhaWduLTEyNDAwNTMv0gFpaHR0cHM6Ly93d3cucm9sbGluZ3N0b25lLmNvbS9wb2xpdGljcy9wb2xpdGljcy1uZXdzL2NoZXZyb24tY2xpbWF0ZS1jaGFuZ2UtZ3JlZW4tYWQtY2FtcGFpZ24tMTI0MDA1My9hbXAv?oc=5,,https://www.rollingstone.com,2021-10-11 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
8,How US climate lawsuits could hold Big Oil accountable - Al Jazeera English,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIyLzExLzgvaG93LXVzLWNsaW1hdGUtbGF3c3VpdHMtY291bGQtaG9sZC1iaWctb2lsLWFjY291bnRhYmxl0gFjaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIyLzExLzgvaG93LXVzLWNsaW1hdGUtbGF3c3VpdHMtY291bGQtaG9sZC1iaWctb2lsLWFjY291bnRhYmxl?oc=5,,https://www.aljazeera.com,2022-11-08 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
9,U.S. and European Oil Giants Go Different Ways on Climate Change - The New York Times,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjAvMDkvMjEvYnVzaW5lc3MvZW5lcmd5LWVudmlyb25tZW50L29pbC1jbGltYXRlLWNoYW5nZS11cy1ldXJvcGUuaHRtbNIBZGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjAvMDkvMjEvYnVzaW5lc3MvZW5lcmd5LWVudmlyb25tZW50L29pbC1jbGltYXRlLWNoYW5nZS11cy1ldXJvcGUuYW1wLmh0bWw?oc=5,,https://www.nytimes.com,2021-10-13 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
10,"Six Ways Chevron Imperils Climate, Human Rights, and Racial Justice - The Equation",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL2thdGh5LW11bHZleS9zaXgtd2F5cy1jaGV2cm9uLWltcGVyaWxzLWNsaW1hdGUtaHVtYW4tcmlnaHRzLWFuZC1yYWNpYWwtanVzdGljZS_SAQA?oc=5,,https://blog.ucsusa.org,2021-04-02 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
11,Chevron investors back proposal for more emissions cuts - Reuters.com,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2VuZXJneS9jaGV2cm9uLXNoYXJlaG9sZGVycy1hcHByb3ZlLXByb3Bvc2FsLWN1dC1jdXN0b21lci1lbWlzc2lvbnMtMjAyMS0wNS0yNi_SAQA?oc=5,,https://www.reuters.com,2021-05-26 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
12,Chevron's climate plan: Use wind and solar power to drill for oil - Grist,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vZ3Jpc3Qub3JnL2VuZXJneS9jaGV2cm9ucy1uZXQtemVyby1jbGltYXRlLXBsYW4tdXNlLXdpbmQtYW5kLXNvbGFyLXBvd2VyLXRvLWRyaWxsLWZvci1vaWwv0gEA?oc=5,,https://grist.org,2021-10-13 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
13,Shareholders win majority support for climate proposals at Exxon ... - Grist,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vZ3Jpc3Qub3JnL2VuZXJneS9zaGFyZWhvbGRlcnMtd2luLW1ham9yaXR5LXN1cHBvcnQtZm9yLWNsaW1hdGUtcHJvcG9zYWxzLWF0LWV4eG9uLWNoZXZyb24v0gEA?oc=5,,https://grist.org,2022-05-26 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
14,"ConocoPhillips, ExxonMobil, and Chevron Climate Pledges and ... - The Equation",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL25pY29sZS1waW5rby9jb25vY29waGlsbGlwcy1leHhvbm1vYmlsLWFuZC1jaGV2cm9uLWNsaW1hdGUtcGxlZGdlcy1hbmQtYWN0aW9ucy1mYWxsLXNob3J0L9IBAA?oc=5,,https://blog.ucsusa.org,2020-10-29 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
15,Chevron chief blames western governments for energy crunch - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzgzZDkzYmRkLTY1OWEtNDdiMy05NmJmLTQwODg0ZWY0NmEwOdIBAA?oc=5,,https://www.ft.com,2022-10-12 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
16,The Supreme Court's 2021-2022 Regulatory Term - The Regulatory Review,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LnRoZXJlZ3Jldmlldy5vcmcvMjAyMi8wNy8xMS9zY290dXMtMjAyMS0yMDIyLXRlcm0v0gEA?oc=5,,https://www.theregreview.org,2022-07-11 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
17,Climate activist investors want the CEO of Chevron fired - Quartz,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vcXouY29tLzIxNDc1NzIvY2xpbWF0ZS1hY3RpdmlzdC1pbnZlc3RvcnMtd2FudC10aGUtY2VvLW9mLWNoZXZyb24tZmlyZWTSAQA?oc=5,,https://qz.com,2022-03-28 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
18,Gov. Newsom Relying on Politics and Deceit over CA’s High Gas Prices - California Globe,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vY2FsaWZvcm5pYWdsb2JlLmNvbS9hcnRpY2xlcy9nb3YtbmV3c29tLXJlbHlpbmctb24tcG9saXRpY3MtYW5kLWRlY2VpdC1vdmVyLWNhcy1oaWdoLWdhcy1wcmljZXMv0gFsaHR0cHM6Ly9jYWxpZm9ybmlhZ2xvYmUuY29tL2FydGljbGVzL2dvdi1uZXdzb20tcmVseWluZy1vbi1wb2xpdGljcy1hbmQtZGVjZWl0LW92ZXItY2FzLWhpZ2gtZ2FzLXByaWNlcy9hbXAv?oc=5,,https://californiaglobe.com,2022-11-11 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
19,'Beyond Parody': New Climate-Focused Semafor Newsletter ... - Common Dreams,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmNvbW1vbmRyZWFtcy5vcmcvbmV3cy8yMDIyLzEwLzI0L2JleW9uZC1wYXJvZHktbmV3LWNsaW1hdGUtZm9jdXNlZC1zZW1hZm9yLW5ld3NsZXR0ZXItc3BvbnNvcmVkLWNoZXZyb27SAQA?oc=5,,https://www.commondreams.org,2022-10-24 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
20,Big Oil CEOs deny lying to the public about climate change - NBC News,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2J1c2luZXNzL2J1c2luZXNzLW5ld3MvYmlnLW9pbC1jZW9zLWRlbnktbHlpbmctcHVibGljLWNsaW1hdGUtY2hhbmdlLXJjbmE0MDMz0gEpaHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvcmNuYTQwMzM?oc=5,,https://www.nbcnews.com,2021-10-28 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
21,ExxonMobil Versus Chevron: Fight for Second-to-Last Place Among ... - The Equation,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL25pY29sZS1waW5rby9leHhvbm1vYmlsLXZlcnN1cy1jaGV2cm9uLWZpZ2h0LWZvci1zZWNvbmQtdG8tbGFzdC1wbGFjZS_SAQA?oc=5,,https://blog.ucsusa.org,2021-03-19 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
22,Big Oil board members decline to testify in U.S. House climate panel - Reuters.com,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2NvcC9vaWwtbWFqb3ItYm9hcmQtbWVtYmVycy1kZWNsaW5lLXRlc3RpZnktaG91c2UtY2xpbWF0ZS1wYW5lbC0yMDIyLTAyLTAzL9IBAA?oc=5,,https://www.reuters.com,2022-02-03 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
23,Chevron shareholders approve climate change lobbying proposal - POLITICO,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjAvMDYvMDIvY2hldnJvbi1zaGFyZWhvbGRlcnMtYXBwcm92ZS1jbGltYXRlLWNoYW5nZS1sb2JieWluZy1wcm9wb3NhbC0yOTc1MjDSAXdodHRwczovL3d3dy5wb2xpdGljby5jb20vbmV3cy8yMDIwLzA2LzAyL2NoZXZyb24tc2hhcmVob2xkZXJzLWFwcHJvdmUtY2xpbWF0ZS1jaGFuZ2UtbG9iYnlpbmctcHJvcG9zYWwtMjk3NTIwP19hbXA9dHJ1ZQ?oc=5,,https://www.politico.com,2020-06-02 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
24,California ‘Windfall Gas Tax Profits:’ Gas Now $2.55 Above the National Average - California Globe,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vY2FsaWZvcm5pYWdsb2JlLmNvbS9mbC9jYWxpZm9ybmlhLXdpbmRmYWxsLWdhcy10YXgtcHJvZml0cy1nYXMtbm93LTItNTUtYWJvdmUtdGhlLW5hdGlvbmFsLWF2ZXJhZ2Uv0gF1aHR0cHM6Ly9jYWxpZm9ybmlhZ2xvYmUuY29tL2FydGljbGVzL2NhbGlmb3JuaWEtd2luZGZhbGwtZ2FzLXRheC1wcm9maXRzLWdhcy1ub3ctMi01NS1hYm92ZS10aGUtbmF0aW9uYWwtYXZlcmFnZS9hbXAv?oc=5,,https://californiaglobe.com,2022-10-07 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
25,"Big Oil's climate PR strategy is greenwashing, study finds - Balkan Green Energy News",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vYmFsa2FuZ3JlZW5lbmVyZ3luZXdzLmNvbS9iaWctb2lscy1jbGltYXRlLXByLXN0cmF0ZWd5LWlzLWdyZWVud2FzaGluZy1zdHVkeS1maW5kcy_SAQA?oc=5,,https://balkangreenenergynews.com,2022-09-10 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
26,Big Oil's Changing Priorities: Elements by Liam Denning - Bloomberg,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIyLTA4LTAxL2VsZW1lbnRzLWxpYW0tZGVubmluZy1jaGV2cm9uLWV4eG9uLWNoYW5naW5nLXByaW9yaXRpZXPSAQA?oc=5,,https://www.bloomberg.com,2022-08-01 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
27,Four Ways Wall Street's Annual General Meetings Impact the Amazon - Amazon Watch,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vYW1hem9ud2F0Y2gub3JnL25ld3MvMjAyMi8wNTAzLWZvdXItd2F5cy13YWxsLXN0cmVldHMtYW5udWFsLWdlbmVyYWwtbWVldGluZ3MtaW1wYWN0LXRoZS1hbWF6b27SAQA?oc=5,,https://amazonwatch.org,2022-05-03 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
28,"Controversial activist Steven Donziger is a folk hero to the left, a fraud to Big Oil - The Hill",https://news.google.com/rss/articles/CBMiigFodHRwczovL3RoZWhpbGwuY29tL3BvbGljeS9lbmVyZ3ktZW52aXJvbm1lbnQvMzc4MTkzMy1jb250cm92ZXJzaWFsLWFjdGl2aXN0LXN0ZXZlLWRvbnppZ2VyLWlzLWEtZm9say1oZXJvLXRvLXRoZS1sZWZ0LWEtZnJhdWQtdG8tYmlnLW9pbC_SAY4BaHR0cHM6Ly90aGVoaWxsLmNvbS9wb2xpY3kvZW5lcmd5LWVudmlyb25tZW50LzM3ODE5MzMtY29udHJvdmVyc2lhbC1hY3RpdmlzdC1zdGV2ZS1kb256aWdlci1pcy1hLWZvbGstaGVyby10by10aGUtbGVmdC1hLWZyYXVkLXRvLWJpZy1vaWwvYW1wLw?oc=5,,https://thehill.com,2022-12-27 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
29,"Chevron Misleads With Climate-Friendly Ads, FTC Told - Law360",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmxhdzM2MC5jb20vYXJ0aWNsZXMvMTM2NTUyOS9jaGV2cm9uLW1pc2xlYWRzLXdpdGgtY2xpbWF0ZS1mcmllbmRseS1hZHMtZnRjLXRvbGTSAStodHRwczovL3d3dy5sYXczNjAuY29tL2FtcC9hcnRpY2xlcy8xMzY1NTI5?oc=5,,https://www.law360.com,2021-03-16 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
30,"Big Oil and Gas had a no good, very bad day - The Verge",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIxLzUvMjYvMjI0NTUzODcvYmlnLW9pbC1nYXMtc2hlbGwtZXh4b24tY2hldnJvbi1jbGltYXRlLWNoYW5nZdIBAA?oc=5,,https://www.theverge.com,2021-05-26 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
31,Republican Drive to Tilt Courts Against Climate Action Reaches a Crucial Moment - The New York Times,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDYvMTkvY2xpbWF0ZS9zdXByZW1lLWNvdXJ0LWNsaW1hdGUtZXBhLmh0bWzSAU1odHRwczovL3d3dy5ueXRpbWVzLmNvbS8yMDIyLzA2LzE5L2NsaW1hdGUvc3VwcmVtZS1jb3VydC1jbGltYXRlLWVwYS5hbXAuaHRtbA?oc=5,,https://www.nytimes.com,2022-06-28 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
32,Gov. Newsom Proposes Penalties for Oil Company ‘Price Gouging’ But Ignores State’s Highest Gas Taxes - California Globe,https://news.google.com/rss/articles/CBMihgFodHRwczovL2NhbGlmb3JuaWFnbG9iZS5jb20vYXJ0aWNsZXMvZ292LW5ld3NvbS1wcm9wb3Nlcy1wZW5hbHRpZXMtZm9yLW9pbC1jb21wYW55LXByaWNlLWdvdWdpbmctYnV0LWlnbm9yZXMtc3RhdGVzLWhpZ2hlc3QtZ2FzLXRheGVzL9IBigFodHRwczovL2NhbGlmb3JuaWFnbG9iZS5jb20vYXJ0aWNsZXMvZ292LW5ld3NvbS1wcm9wb3Nlcy1wZW5hbHRpZXMtZm9yLW9pbC1jb21wYW55LXByaWNlLWdvdWdpbmctYnV0LWlnbm9yZXMtc3RhdGVzLWhpZ2hlc3QtZ2FzLXRheGVzL2FtcC8?oc=5,,https://californiaglobe.com,2022-12-05 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
33,"Exxon, Chevron, & Toyota Are The Largest Anti-Climate Lobbyists, Says InfluenceMap - CleanTechnica",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMS8xMS8wNC9leHhvbi1jaGV2cm9uLXRveW90YS1hcmUtdGhlLWxhcmdlc3QtYW50aS1jbGltYXRlLWxvYmJ5aXN0cy1zYXlzLWluZmx1ZW5jZW1hcC_SAXdodHRwczovL2NsZWFudGVjaG5pY2EuY29tLzIwMjEvMTEvMDQvZXh4b24tY2hldnJvbi10b3lvdGEtYXJlLXRoZS1sYXJnZXN0LWFudGktY2xpbWF0ZS1sb2JieWlzdHMtc2F5cy1pbmZsdWVuY2VtYXAvYW1wLw?oc=5,,https://cleantechnica.com,2021-11-04 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
34,"Yes, ExxonMobil and Chevron are Still Distorting Climate Science - The Equation",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL2JyZW5kYS1la3d1cnplbC9leHhvbm1vYmlsLWNoZXZyb24tZGlzdG9ydC1jbGltYXRlLXNjaWVuY2Uv0gEA?oc=5,,https://blog.ucsusa.org,2018-10-23 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
35,Report detailing ‘greenwashing’ ads on Google prompts Democratic lawmakers to write search engine’s CEO - The Hill,https://news.google.com/rss/articles/CBMikAFodHRwczovL3RoZWhpbGwuY29tL2hvbWVuZXdzL2hvdXNlLzM3NzkzMDUtcmVwb3J0LWRldGFpbGluZy1ncmVlbndhc2hpbmctYWRzLW9uLWdvb2dsZS1wcm9tcHRzLWRlbW9jcmF0aWMtbGF3bWFrZXJzLXRvLXdyaXRlLXNlYXJjaC1lbmdpbmVzLWNlby_SAZQBaHR0cHM6Ly90aGVoaWxsLmNvbS9ob21lbmV3cy9ob3VzZS8zNzc5MzA1LXJlcG9ydC1kZXRhaWxpbmctZ3JlZW53YXNoaW5nLWFkcy1vbi1nb29nbGUtcHJvbXB0cy1kZW1vY3JhdGljLWxhd21ha2Vycy10by13cml0ZS1zZWFyY2gtZW5naW5lcy1jZW8vYW1wLw?oc=5,,https://thehill.com,2022-12-17 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
36,Hiltzik: Chevron shareholders demand info on climate lobbying - Los Angeles Times,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmxhdGltZXMuY29tL2J1c2luZXNzL3N0b3J5LzIwMjAtMDUtMjgvc2hhcmVob2xkZXJzLWNoZXZyb24tY2xpbWF0ZS1sb2JieWluZ9IBAA?oc=5,,https://www.latimes.com,2020-05-28 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
37,Oil Execs Spout Disinformation at House Climate Disinformation ... - The Equation,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL2VsbGlvdHQtbmVnaW4vb2lsLWV4ZWNzLXNwb3V0LWRpc2luZm9ybWF0aW9uLWF0LWhvdXNlLWNsaW1hdGUtZGlzaW5mb3JtYXRpb24taGVhcmluZy_SAQA?oc=5,,https://blog.ucsusa.org,2021-12-07 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
38,Chevron's Ads Make Green Groups See Red - Sludge,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vcmVhZHNsdWRnZS5jb20vMjAyMS8wNC8xNS9jaGV2cm9ucy1hZHMtbWFrZS1ncmVlbi1ncm91cHMtc2VlLXJlZC_SAQA?oc=5,,https://readsludge.com,2021-04-15 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
39,CA Sen. Shannon Grove Schools Gov. Newsom on Democrats' High ... - California Globe,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vY2FsaWZvcm5pYWdsb2JlLmNvbS9hcnRpY2xlcy9jYS1zZW4tc2hhbm5vbi1ncm92ZS1zY2hvb2xzLWdvdi1uZXdzb20tb24tZGVtb2NyYXRzLWhpZ2gtZ2FzLW9pbC1jb3N0cy_SAQA?oc=5,,https://californiaglobe.com,2022-10-10 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
40,What Does My State Treasurer Have to Do with Climate Change? - The Equation,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYmxvZy51Y3N1c2Eub3JnL29ydGFsLXVsbG1hbi93aGF0LWRvZXMtbXktc3RhdGUtdHJlYXN1cmVyLWhhdmUtdG8tZG8td2l0aC1jbGltYXRlLWNoYW5nZS_SAQA?oc=5,,https://blog.ucsusa.org,2021-05-25 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
41,Just 90 Companies Produced Two-Thirds of All Global Warming ... - BillMoyers.com,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vYmlsbG1veWVycy5jb20vMjAxNS8wMS8wOC9qdXN0LTkwLWNvbXBhbmllcy1wcm9kdWNlZC10d28tdGhpcmRzLWdsb2JhbC13YXJtaW5nLWVtaXNzaW9ucy1ldmVyL9IBAA?oc=5,,https://billmoyers.com,2015-01-08 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
42,ESG and the Bear: What to Make of the 2022 Proxy Season - Teneo,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnRlbmVvLmNvbS9lc2ctYW5kLXRoZS1iZWFyLXdoYXQtdG8tbWFrZS1vZi10aGUtMjAyMi1wcm94eS1zZWFzb24v0gEA?oc=5,,https://www.teneo.com,2022-08-15 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
43,House panel asks five oil company board members to testify - The Hill,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2VuZXJneS1lbnZpcm9ubWVudC81OTA3ODUtaG91c2UtcGFuZWwtYXNrcy1maXZlLW9pbC1jb21wYW55LWJvYXJkLW1lbWJlcnMtdG8tdGVzdGlmeS_SAXRodHRwczovL3RoZWhpbGwuY29tL3BvbGljeS9lbmVyZ3ktZW52aXJvbm1lbnQvNTkwNzg1LWhvdXNlLXBhbmVsLWFza3MtZml2ZS1vaWwtY29tcGFueS1ib2FyZC1tZW1iZXJzLXRvLXRlc3RpZnkvYW1wLw?oc=5,,https://thehill.com,2022-01-21 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
44,Democrats press drillers for methane leak data - The Hill,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2VuZXJneS1lbnZpcm9ubWVudC81ODQyMzQtZGVtb2NyYXRzLXByZXNzLWRyaWxsZXJzLWZvci1tZXRoYW5lLWxlYWstZGF0YS_SAWhodHRwczovL3RoZWhpbGwuY29tL3BvbGljeS9lbmVyZ3ktZW52aXJvbm1lbnQvNTg0MjM0LWRlbW9jcmF0cy1wcmVzcy1kcmlsbGVycy1mb3ItbWV0aGFuZS1sZWFrLWRhdGEvYW1wLw?oc=5,,https://thehill.com,2021-12-03 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
45,INSIGHT Climate change turns up the heat on ad industry - Reuters.com,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2Vudmlyb25tZW50L2luc2lnaHQtY2xpbWF0ZS1jaGFuZ2UtdHVybnMtdXAtaGVhdC1hZC1pbmR1c3RyeS0yMDIwLTEyLTE3L9IBAA?oc=5,,https://www.reuters.com,2020-12-17 08:00:00,climate change,Chevron,environmental,Chevron climate change,google
46,Oil Industry Execs Lash Out At Botched Energy Transition - OilPrice.com,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vb2lscHJpY2UuY29tL0VuZXJneS9FbmVyZ3ktR2VuZXJhbC9PaWwtSW5kdXN0cnktRXhlY3MtTGFzaC1PdXQtQXQtQm90Y2hlZC1FbmVyZ3ktVHJhbnNpdGlvbi5odG1s0gFsaHR0cHM6Ly9vaWxwcmljZS5jb20vRW5lcmd5L0VuZXJneS1HZW5lcmFsL09pbC1JbmR1c3RyeS1FeGVjcy1MYXNoLU91dC1BdC1Cb3RjaGVkLUVuZXJneS1UcmFuc2l0aW9uLmFtcC5odG1s?oc=5,,https://oilprice.com,2022-10-16 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
47,Chevron aims to cut intensity of greenhouse gas emissions from ... - Reuters.com,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvdXMtY2hldnJvbi1jbGltYXRlLWlkVVNLQk4xV0kxTk_SAQA?oc=5,,https://www.reuters.com,2019-10-03 07:00:00,climate change,Chevron,environmental,Chevron climate change,google
